dateTime,F2470,059793,modelfile_1hr_classified,modelfile_4hr_classified,modelfile_8hr_classified,modelfile_24hr_classified
2024-10-19 06:15:00+00:00,0.919,0.2,0.9273393154144287,0.908789873123169,0.9817463159561157,0.9930629134178162
2024-10-19 06:30:00+00:00,0.919,0.4,0.9330002069473267,0.9400826096534729,1.0139813423156738,0.9930629134178162
2024-10-19 06:45:00+00:00,0.921,0.2,0.9547155499458313,0.9790300726890564,0.9959970712661743,0.9930629134178162
2024-10-19 07:00:00+00:00,0.924,0.4,0.9454708695411682,0.9862314462661743,1.0010120868682861,0.9930629134178162
2024-10-19 07:15:00+00:00,0.928,0.2,0.943222165107727,0.9990870356559753,0.9949848651885986,0.9930629134178162
2024-10-19 07:30:00+00:00,0.933,0.2,0.9511916041374207,1.0121601819992065,0.9947486519813538,0.9930629134178162
2024-10-19 07:45:00+00:00,0.936,0.2,0.9636209011077881,0.9663322567939758,0.9909774661064148,0.9930629134178162
2024-10-19 08:00:00+00:00,0.94,0.4,0.96504807472229,0.9581893682479858,0.9809238314628601,0.9930629134178162
2024-10-19 08:15:00+00:00,0.948,0.2,0.961146891117096,0.9467175006866455,0.9804109334945679,0.9930629134178162
2024-10-19 08:30:00+00:00,0.955,0.6,0.9603214263916016,0.9495012164115906,0.9798942804336548,0.9930629134178162
2024-10-19 08:45:00+00:00,0.961,0.2,0.9610162973403931,0.9581998586654663,0.9803013801574707,0.9930629134178162
2024-10-19 09:00:00+00:00,0.967,0.4,0.9657626748085022,0.938622772693634,0.9797633290290833,0.9930629134178162
2024-10-19 09:15:00+00:00,0.976,0.2,0.9722961187362671,0.9437656402587891,0.9783355593681335,0.9930629134178162
2024-10-19 09:30:00+00:00,0.983,0.0,0.9746330976486206,0.9840947389602661,0.9771291613578796,0.9930629134178162
2024-10-19 09:45:00+00:00,0.982,0.0,0.9875139594078064,1.0249103307724,0.976679801940918,0.9930629134178162
2024-10-19 10:00:00+00:00,0.982,0.0,0.9857518672943115,1.0128730535507202,0.9759865403175354,0.9930629134178162
2024-10-19 10:15:00+00:00,0.983,0.0,0.9952965974807739,0.9979446530342102,0.9641830325126648,0.9930629134178162
2024-10-19 10:30:00+00:00,0.983,0.0,1.0012853145599365,0.9986286759376526,1.0400265455245972,0.9930629134178162
2024-10-19 10:45:00+00:00,0.984,0.0,0.9962062239646912,1.033435344696045,1.0998930931091309,0.9930629134178162
2024-10-19 11:00:00+00:00,0.984,0.0,1.00258207321167,1.013257384300232,1.121413230895996,0.9930629134178162
2024-10-19 11:15:00+00:00,0.984,0.0,0.9975419640541077,1.0263099670410156,1.1560757160186768,0.9930629134178162
2024-10-19 11:30:00+00:00,0.984,0.0,1.001747965812683,1.0218325853347778,1.1808269023895264,0.9930629134178162
2024-10-19 11:45:00+00:00,0.984,0.0,0.9986276626586914,1.0205974578857422,1.1865527629852295,0.9930629134178162
2024-10-19 12:00:00+00:00,0.984,0.0,0.9966992139816284,1.0160014629364014,1.1428836584091187,0.9930629134178162
2024-10-19 12:15:00+00:00,0.984,0.0,0.9976036548614502,1.0365943908691406,1.1228307485580444,0.9930629134178162
2024-10-19 12:30:00+00:00,0.983,0.0,0.9987027645111084,1.04296875,1.1300833225250244,0.9930629134178162
2024-10-19 12:45:00+00:00,0.984,0.0,0.9999387264251709,1.0552157163619995,1.1076250076293945,0.9930629134178162
2024-10-19 13:00:00+00:00,0.984,0.0,1.0005261898040771,1.0478564500808716,1.0313674211502075,0.9930629134178162
2024-10-19 13:15:00+00:00,0.984,0.0,1.0019022226333618,1.067558765411377,1.0798557996749878,0.9930629134178162
2024-10-19 13:30:00+00:00,0.984,0.0,1.003017544746399,1.0737085342407227,1.0895880460739136,0.9930629134178162
2024-10-19 13:45:00+00:00,0.985,0.0,1.003395915031433,1.0596296787261963,1.2081174850463867,0.9930629134178162
