dateTime,average
2024-10-22 07:15:00+00:00,1.0674855719327925
2024-10-22 07:30:00+00:00,1.0641406027913094
2024-10-22 07:45:00+00:00,1.0609263836860658
2024-10-22 08:00:00+00:00,1.0576593911290169
2024-10-22 08:15:00+00:00,1.0544573694229125
2024-10-22 08:30:00+00:00,1.0513333493351937
2024-10-22 08:45:00+00:00,1.048287968635559
2024-10-22 09:00:00+00:00,1.0453339892745017
2024-10-22 09:15:00+00:00,1.0424855920910836
2024-10-22 09:30:00+00:00,1.0408302410334347
2024-10-22 09:45:00+00:00,1.03975141197443
2024-10-22 10:00:00+00:00,1.038768670502305
2024-10-22 10:15:00+00:00,1.038768670502305
2024-10-22 10:30:00+00:00,1.038768670502305
2024-10-22 10:45:00+00:00,1.038768670502305
2024-10-22 11:00:00+00:00,1.038768670502305
2024-10-22 11:15:00+00:00,1.038768670502305
2024-10-22 11:30:00+00:00,1.038768670502305
2024-10-22 11:45:00+00:00,1.038768670502305
2024-10-22 12:00:00+00:00,1.038768670502305
2024-10-22 12:15:00+00:00,1.0396211742113035
2024-10-22 12:30:00+00:00,1.0396211742113035
2024-10-22 12:45:00+00:00,1.0396211742113035
2024-10-22 13:00:00+00:00,1.0396211742113035
2024-10-22 13:15:00+00:00,1.0403882837543885
2024-10-22 13:30:00+00:00,1.0410765505085389
2024-10-22 13:45:00+00:00,1.042329925298691
2024-10-22 14:00:00+00:00,1.043683004875978
2024-10-22 14:15:00+00:00,1.0436933889985085
2024-10-22 14:30:00+00:00,1.0436933889985085
2024-10-22 14:45:00+00:00,1.0436933889985085
2024-10-22 15:00:00+00:00,1.0436933889985085
2024-10-22 15:15:00+00:00,1.0430356552203497
2024-10-22 15:30:00+00:00,1.042445654173692
2024-10-22 15:45:00+00:00,1.0417503083745638
2024-10-22 16:00:00+00:00,1.0410185615221659
2024-10-22 16:15:00+00:00,1.0403302947680155
2024-10-22 16:30:00+00:00,1.0395847608645759
2024-10-22 16:45:00+00:00,1.0384086141983668
2024-10-22 17:00:00+00:00,1.037746105591456
2024-10-22 17:15:00+00:00,1.036931225657463
2024-10-22 17:30:00+00:00,1.0358569328983624
2024-10-22 17:45:00+00:00,1.034236912429333
2024-10-22 18:00:00+00:00,1.0318614929914474
2024-10-22 18:15:00+00:00,1.029506927728653
2024-10-22 18:30:00+00:00,1.0271681651473046
2024-10-22 18:45:00+00:00,1.0248868063092231
2024-10-22 19:00:00+00:00,1.022648598253727
2024-10-22 19:15:00+00:00,1.0204494386911391
2024-10-22 19:30:00+00:00,1.0063131615519523
2024-10-22 19:45:00+00:00,0.9916820585727691
2024-10-22 20:00:00+00:00,0.988557231426239
2024-10-22 20:15:00+00:00,0.9855001747608185
2024-10-22 20:30:00+00:00,0.9825094997882844
